Edad,Rol,Zona,Tipo de siniestro,Dia de la semana,Hora,Tipo de Vehiculo,X,Y,Dia,Mes,isMale,isHeridoLeve
36.0, PEATON,SUBURBANA, ATROPELLO DE PEATON, SABADO,9,MOTO,576780,6137680,9,5,False,True
13.0, PEATON,URBANA, ATROPELLO DE PEATON, SABADO,10,MOTO,577690,6143630,9,5,True,True
24.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,11,MOTO CON CASCO,580120,6138325,9,5,True,True
34.0, CONDUCTOR,SUBURBANA, DESPISTE, SABADO,14,MOTO CON CASCO,573805,6155910,9,5,True,True
22.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,15,MOTO CON CASCO,567195,6140060,9,5,False,True
22.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,15,MOTO,567195,6140060,9,5,True,True
37.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,15,MOTO CON CASCO,573415,6139855,9,5,True,True
40.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,16,MOTO CON CASCO,576010,6146195,9,5,False,True
27.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,18,AUTO,573855,6138615,9,5,False,True
35.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,16,MOTO CON CASCO,578580,6137530,9,5,False,True
55.0, PEATON,URBANA, CAIDA, SABADO,17,MOTO,580045,6144155,9,5,True,True
26.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,18,MOTO CON CASCO,578435,6145465,9,5,False,True
26.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,18,MOTO,571680,6145090,9,5,True,True
50.0, CONDUCTOR,URBANA, ATROPELLO DE ANIMALES, SABADO,21,MOTO CON CASCO,576520,6142685,9,5,True,True
39.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,23,MOTO,575115,6137575,9,5,True,False
55.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,23,AUTO,575115,6137575,9,5,True,True
37.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,6,MOTO CON CASCO,568080,6144910,10,5,True,True
12.0, PEATON,URBANA, ATROPELLO DE PEATON, DOMINGO,7,MOTO,568125,6140610,10,5,False,True
34.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,9,MOTO CON CASCO,574575,6137965,10,5,False,True
40.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,9,MOTO,574575,6137965,10,5,True,True
23.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,9,MOTO CON CASCO,576050,6144990,10,5,False,False
22.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,9,MOTO CON CASCO,576050,6144990,10,5,True,False
68.0, PEATON,URBANA, ATROPELLO DE PEATON, DOMINGO,10,MOTO,574330,6136510,10,5,False,True
70.0, PEATON,SUBURBANA, COLISION ENTRE VEHICULOS, DOMINGO,9,MOTO,582265,6146355,10,5,False,True
9.0, PEATON,SUBURBANA, COLISION ENTRE VEHICULOS, DOMINGO,9,MOTO,582265,6146355,10,5,True,True
19.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,10,MOTO,575620,6140930,10,5,True,False
22.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,9,AUTO,569300,6141025,10,5,False,True
64.0, CONDUCTOR,SUBURBANA, CAIDA, DOMINGO,13,MOTO CON CASCO,576875,6147550,10,5,True,True
36.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,14,MOTO CON CASCO,576145,6140150,10,5,True,True
48.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,15,MOTO CON CASCO,575680,6139925,10,5,True,True
39.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,18,AUTO,574085,6145110,10,5,True,True
39.0, PEATON,URBANA, ATROPELLO DE PEATON, DOMINGO,19,MOTO,576510,6141290,10,5,True,True
29.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, DOMINGO,20,BICICLETA,577550,6137640,10,5,False,True
28.0, PASAJERO,URBANA, ATROPELLO DE PEATON, DOMINGO,19,AUTO,577860,6136755,10,5,False,True
31.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,20,BICICLETA,580480,6141240,10,5,True,True
30.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,21,AUTO,575680,6137845,10,5,False,True
22.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,20,MOTO CON CASCO,577085,6136035,10,5,True,True
21.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, DOMINGO,21,MOTO,570475,6147195,10,5,False,True
18.0, CONDUCTOR,SUBURBANA, ATROPELLO DE PEATON, DOMINGO,23,MOTO CON CASCO,570045,6147650,10,5,False,True
37.0, PEATON,SUBURBANA, ATROPELLO DE PEATON, DOMINGO,23,MOTO,570045,6147650,10,5,True,True
22.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,6,MOTO CON CASCO,576075,6145180,11,5,False,True
22.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,6,MOTO CON CASCO,576075,6145180,11,5,True,True
25.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,7,MOTO CON CASCO,576610,6148455,11,5,True,True
52.0, CONDUCTOR,SUBURBANA, DESPISTE, LUNES,7,MOTO CON CASCO,572585,6146540,11,5,True,True
45.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,7,BICICLETA,577355,6135105,11,5,True,True
28.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,8,MOTO CON CASCO,571155,6144595,11,5,True,True
35.0, PEATON,URBANA, ATROPELLO DE PEATON, LUNES,11,MOTO,577355,6136420,11,5,False,True
60.0, PEATON,URBANA, ATROPELLO DE PEATON, LUNES,11,MOTO,577355,6136420,11,5,False,True
22.0, CONDUCTOR,SUBURBANA, DESPISTE, LUNES,12,CAMIONETA,582510,6149595,11,5,True,False
21.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,11,MOTO CON CASCO,578390,6140500,11,5,False,True
24.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,15,MOTO,573465,6141860,11,5,True,False
82.0, PEATON,URBANA, ATROPELLO DE PEATON, LUNES,15,PEATON,576315,6138010,11,5,False,False
40.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,16,MOTO CON CASCO,575640,6144105,11,5,False,True
18.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,17,MOTO,580045,6144155,11,5,True,True
69.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,16,AUTO,578420,6138610,11,5,True,True
23.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,19,MOTO CON CASCO,582105,6139225,11,5,True,False
25.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,22,MOTO CON CASCO,569870,6141010,11,5,True,True
26.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,21,MOTO CON CASCO,566885,6140030,11,5,True,True
35.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MARTES,6,MOTO CON CASCO,578270,6140180,12,5,True,True
47.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,6,MOTO CON CASCO,575850,6143385,12,5,True,False
30.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,12,MOTO CON CASCO,578300,6143920,12,5,False,True
56.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,8,MOTO,580040,6139130,12,5,False,True
57.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,14,MOTO,574345,6143385,12,5,False,True
20.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,15,MOTO CON CASCO,587200,6140415,12,5,True,True
26.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,14,OMNIBUS,571035,6143610,12,5,False,True
36.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,14,OMNIBUS,571035,6143610,12,5,False,True
48.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,14,OMNIBUS,571035,6143610,12,5,False,True
21.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,15,MOTO,574370,6137130,12,5,True,False
42.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MARTES,16,MOTO CON CASCO,576395,6136980,12,5,False,True
50.0, CONDUCTOR,SUBURBANA, CAIDA, MARTES,18,MOTO CON CASCO,571970,6149970,12,5,True,True
35.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,18,MOTO,577730,6144435,12,5,False,True
52.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,21,MOTO CON CASCO,574005,6138090,12,5,True,True
18.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,13,MOTO,578300,6142010,12,5,True,True
19.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,13,MOTO,578300,6142010,12,5,True,True
22.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,22,MOTO CON CASCO,568425,6140660,12,5,False,True
58.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,20,MOTO,578900,6139510,12,5,True,True
36.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,6,MOTO CON CASCO,580800,6140885,13,5,True,True
43.0, PEATON,SUBURBANA, ATROPELLO DE PEATON, MIERCOLES,11,MOTO,586080,6139030,13,5,True,True
39.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,13,MOTO CON CASCO,578885,6141010,13,5,True,True
73.0, PEATON,URBANA, ATROPELLO DE PEATON, MIERCOLES,13,MOTO,575630,6142830,13,5,False,True
35.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,15,CAMIONETA,575570,6140025,13,5,True,True
20.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,15,AUTO,572770,6136870,13,5,False,True
31.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,15,MOTO,572770,6136870,13,5,True,True
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,15,MOTO CON CASCO,576655,6136980,13,5,True,True
29.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,13,AUTO,584395,6149175,13,5,False,True
54.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,13,AUTO,584395,6149175,13,5,True,False
5.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,16,AUTO,586990,6140250,13,5,False,True
44.0, PEATON,URBANA, ATROPELLO DE PEATON, MIERCOLES,15,MOTO,579490,6140310,13,5,False,True
38.0, PASAJERO,SUBURBANA, CAIDA, MIERCOLES,18,MOTO CON CASCO,583980,6148910,13,5,False,True
20.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,19,MOTO CON CASCO,573550,6137280,13,5,True,True
27.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,17,MOTO,579350,6138750,13,5,True,False
54.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,17,AUTO,579350,6138750,13,5,True,True
21.0, CONDUCTOR,URBANA, DESPISTE, MIERCOLES,6,MOTO CON CASCO,575630,6142830,13,5,True,True
23.0, PEATON,URBANA, ATROPELLO DE PEATON, MIERCOLES,20,MOTO,572630,6137235,13,5,True,True
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,5,AUTO,578995,6141200,14,5,False,True
21.0, PEATON,URBANA, ATROPELLO DE PEATON, JUEVES,9,MOTO,576440,6144225,14,5,True,True
37.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, JUEVES,9,BICICLETA,581305,6139145,14,5,True,True
24.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,11,MOTO CON CASCO,578555,6145370,14,5,True,True
39.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,13,MOTO CON CASCO,576170,6136550,14,5,True,True
23.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, JUEVES,14,MOTO CON CASCO,576170,6136550,14,5,True,True
35.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,14,MOTO CON CASCO,568285,6140230,14,5,True,True
27.0, PASAJERO,URBANA, COLISION CON OBSTI�CULO EN CALZADA, JUEVES,15,AUTO,575870,6143050,14,5,False,False
18.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,14,MOTO CON CASCO,572665,6146150,14,5,False,True
36.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,14,MOTO,572665,6146150,14,5,True,True
54.0, PASAJERO,URBANA, CAIDA, JUEVES,16,AUTO,575650,6136850,14,5,True,True
10.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,17,MOTO CON CASCO,575035,6138110,14,5,True,True
18.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,16,MOTO CON CASCO,578675,6146675,14,5,False,True
34.0, CONDUCTOR,URBANA, CAIDA, JUEVES,17,MOTO CON CASCO,578515,6146645,14,5,True,True
17.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,15,MOTO,579030,6144850,14,5,True,True
24.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,19,MOTO,566185,6143630,14,5,True,True
29.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,19,MOTO,566185,6143630,14,5,True,False
19.0, CONDUCTOR,SUBURBANA, ATROPELLO DE ANIMALES, JUEVES,19,MOTO CON CASCO,567815,6141355,14,5,True,True
49.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,14,MOTO CON CASCO,575995,6146510,14,5,True,False
39.0, PASAJERO,SUBURBANA, DESPISTE, JUEVES,21,AUTO,574955,6147635,14,5,True,True
25.0, CONDUCTOR,URBANA, CAIDA, JUEVES,17,BICICLETA,574410,6137130,14,5,True,True
44.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, VIERNES,1,CAMIONETA,584335,6138685,15,5,True,True
18.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,0,MOTO CON CASCO,571080,6148355,15,5,True,True
33.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, VIERNES,0,MOTO CON CASCO,571080,6148355,15,5,True,True
68.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,1,MOTO CON CASCO,578435,6145465,15,5,True,False
23.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, VIERNES,6,AUTO,574200,6138610,15,5,True,True
28.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, VIERNES,8,AUTO,584435,6138680,15,5,False,True
21.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,8,MOTO CON CASCO,578370,6143115,15,5,True,True
8.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, VIERNES,9,AUTO,583740,6139560,15,5,True,True
12.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, VIERNES,9,AUTO,583740,6139560,15,5,True,True
31.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,13,MOTO CON CASCO,577070,6136275,15,5,True,True
18.0, PEATON,SUBURBANA, COLISION ENTRE VEHICULOS, VIERNES,12,MOTO,572820,6145155,15,5,False,True
44.0, PEATON,SUBURBANA, COLISION ENTRE VEHICULOS, VIERNES,12,MOTO,572820,6145155,15,5,False,True
19.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,12,MOTO,568735,6144435,15,5,True,False
22.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, VIERNES,12,MOTO,568735,6144435,15,5,False,False
37.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, VIERNES,12,AUTO,568735,6144435,15,5,True,False
24.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,15,MOTO CON CASCO,575875,6137750,15,5,True,True
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,15,MOTO CON CASCO,570755,6141715,15,5,True,True
27.0, PASAJERO,URBANA, CAIDA, VIERNES,16,MOTO CON CASCO,577300,6136480,15,5,False,True
32.0, CONDUCTOR,URBANA, CAIDA, VIERNES,16,MOTO CON CASCO,577300,6136480,15,5,True,True
51.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,15,AUTO,585815,6139085,15,5,False,True
54.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, VIERNES,15,AUTO,585815,6139085,15,5,False,True
15.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, VIERNES,15,AUTO,585815,6139085,15,5,True,True
39.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,18,MOTO CON CASCO,572685,6141840,15,5,True,False
21.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,15,MOTO,578035,6144370,15,5,False,True
44.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, VIERNES,16,MOTO CON CASCO,574005,6140930,15,5,True,True
30.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,18,AUTO,575820,6138495,15,5,False,True
79.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, VIERNES,18,AUTO,575820,6138495,15,5,False,True
60.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,18,AUTO,575820,6138495,15,5,True,True
64.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,19,AUTO,575415,6141620,15,5,True,True
24.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, VIERNES,23,CAMIONETA,569080,6141250,15,5,False,True
43.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, VIERNES,23,AUTO,569080,6141250,15,5,False,True
46.0, CONDUCTOR,URBANA, ATROPELLO DE ANIMALES, VIERNES,22,MOTO CON CASCO,560310,6144760,15,5,False,True
34.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,12,BICICLETA,578790,6137295,15,5,True,True
41.0, CONDUCTOR,URBANA, DESPISTE, SABADO,2,MOTO,562420,6146130,16,5,False,False
60.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,4,BICICLETA,575390,6143675,16,5,True,True
34.0, PEATON,URBANA, ATROPELLO DE PEATON, SABADO,5,MOTO,574910,6137475,16,5,False,True
40.0, CONDUCTOR,URBANA, CAIDA, SABADO,6,MOTO,578215,6145140,16,5,True,True
31.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,8,CAMIONETA,571190,6141715,16,5,False,True
53.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, SABADO,8,AUTO,577370,6139810,16,5,True,True
26.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,9,CAMIONETA,576960,6136130,16,5,False,True
63.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,9,CAMIONETA,576960,6136130,16,5,False,True
44.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,13,MOTO CON CASCO,578630,6145010,16,5,False,True
47.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,13,MOTO CON CASCO,578630,6145010,16,5,True,True
31.0, PEATON,URBANA, CAIDA, SABADO,15,MOTO,575475,6142765,16,5,False,True
43.0, PEATON,URBANA, CAIDA, SABADO,15,MOTO,575475,6142765,16,5,False,True
30.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,17,AUTO,575240,6138675,16,5,False,True
35.0, PASAJERO,URBANA, CAIDA, SABADO,17,OMNIBUS,582695,6147310,16,5,True,True
26.0, CONDUCTOR,URBANA, CAIDA, SABADO,19,MOTO CON CASCO,572225,6148865,16,5,False,True
46.0, CONDUCTOR,URBANA, CAIDA, SABADO,21,MOTO CON CASCO,576890,6137865,16,5,True,False
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,0,MOTO CON CASCO,574780,6137525,17,5,True,True
28.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,0,MOTO CON CASCO,574780,6137525,17,5,True,True
36.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,7,CAMION,571865,6145405,17,5,True,True
58.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,8,AUTO,576565,6140800,17,5,False,True
48.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,9,AUTO,576860,6144985,17,5,False,True
48.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,11,AUTO,568540,6140570,17,5,False,True
30.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, DOMINGO,9,MOTO CON CASCO,570170,6141875,17,5,True,True
39.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, DOMINGO,9,MOTO CON CASCO,570170,6141875,17,5,True,True
39.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,15,MOTO CON CASCO,579430,6144690,17,5,False,True
59.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,18,AUTO,574020,6136580,17,5,False,True
35.0, PEATON,SUBURBANA, ATROPELLO DE PEATON, DOMINGO,17,MOTO,575600,6146120,17,5,True,True
30.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,23,MOTO CON CASCO,571280,6147335,17,5,True,True
25.0, CONDUCTOR,URBANA, COLISION CON OBSTI�CULO EN CALZADA, DOMINGO,22,MOTO,585325,6140545,17,5,True,True
33.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,6,AUTO,566730,6149800,18,5,True,True
43.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,6,CAMIONETA,566730,6149800,18,5,True,True
32.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,7,MOTO CON CASCO,576735,6138895,18,5,True,True
37.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,8,BICICLETA,577025,6138765,18,5,True,True
24.0, CONDUCTOR,URBANA, CAIDA, LUNES,11,MOTO CON CASCO,567995,6141475,18,5,True,True
68.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,13,AUTO,576365,6137330,18,5,False,True
62.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,13,AUTO,576365,6137330,18,5,True,True
34.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,15,MOTO CON CASCO,581395,6141010,18,5,False,True
4.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,17,AUTO,575230,6140730,18,5,True,True
46.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,16,MOTO CON CASCO,570905,6145660,18,5,True,True
22.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,18,MOTO CON CASCO,580880,6144755,18,5,True,True
26.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,17,AUTO,577325,6142895,18,5,False,True
24.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,18,MOTO CON CASCO,571040,6149075,18,5,True,True
38.0, CONDUCTOR,SUBURBANA, DESPISTE, LUNES,19,MOTO CON CASCO,566575,6143085,18,5,True,True
42.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,20,MOTO CON CASCO,577690,6139885,18,5,False,True
46.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,20,MOTO CON CASCO,577690,6139885,18,5,True,True
35.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,19,AUTO,573785,6144000,18,5,True,True
31.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,6,AUTO,578290,6138210,19,5,True,False
39.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,8,AUTO,577630,6141820,19,5,True,True
51.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,8,AUTO,585635,6140130,19,5,True,True
11.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,8,AUTO,575265,6141125,19,5,True,True
59.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,9,MOTO,576670,6144490,19,5,True,True
45.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,10,MOTO CON CASCO,573950,6142325,19,5,True,True
26.0, PASAJERO,URBANA, DESPISTE, MARTES,12,AUTO,578850,6136590,19,5,True,True
34.0, PASAJERO,URBANA, DESPISTE, MARTES,12,AUTO,578850,6136590,19,5,True,True
66.0, CONDUCTOR,URBANA, DESPISTE, MARTES,12,AUTO,578850,6136590,19,5,True,True
20.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,12,MOTO CON CASCO,574310,6139515,19,5,True,True
23.0, CONDUCTOR,URBANA, CAIDA, MARTES,12,MOTO CON CASCO,576365,6140690,19,5,False,True
55.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,14,AUTO,574130,6138385,19,5,True,True
35.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,16,AUTO,576175,6137090,19,5,False,True
32.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MARTES,15,MOTO CON CASCO,578780,6147255,19,5,False,True
33.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,17,CAMIONETA,573025,6136975,19,5,False,True
0.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,17,CAMIONETA,573835,6139485,19,5,False,True
10.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,17,CAMIONETA,573835,6139485,19,5,True,True
25.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,18,MOTO CON CASCO,583735,6139680,19,5,True,True
39.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,17,MOTO,577820,6141965,19,5,True,False
63.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,19,MOTO CON CASCO,569220,6143870,19,5,True,False
34.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,16,MOTO,578575,6146110,19,5,True,True
26.0, CONDUCTOR,URBANA, CAIDA, MARTES,22,MOTO CON CASCO,582625,6140740,19,5,True,True
19.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,16,MOTO,574990,6139155,19,5,True,True
40.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,4,CAMIONETA,575195,6137825,20,5,True,True
25.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,5,BICICLETA,574850,6140300,20,5,False,True
